From Bus  Number,From Bus  Name,To Bus  Number,To Bus  Name,Id,Name,Line R (pu),Line X (pu),Charging B (pu),RATE1 (I as MVA),RATE2 (I as MVA),RATE3 (I as MVA),Length,R-Zero (pu),X-Zero (pu),B-Zero (pu),Zbase,R (ohm),X (ohm),Charging B (ohm),R-Zero (ohm),X-Zero (ohm),B-Zero (ohm)
73327,P8_BROU1A   132.00,601465,P8_SANT1D   132.00,C3,,0.008037,0.030041,0.01083,219,219,219,1,0.02134,0.0898,0.00673,174.24,1.400,5.234,,3.718,15.647,
73328,P8_BROU1B   132.00,73945,P8_BROU1D   132.00,C3,,0.0008,0.00321,0.00106,297,297,297,1,0.00232,0.00932,0,174.24,0.139,0.559,,0.404,1.624,
73328,P8_BROU1B   132.00,78027,P8_TERM205  132.00,C3,,0.008062,0.030114,0.01087,219,219,219,1,0.02141,0.09005,0.00675,174.24,1.405,5.247,,3.730,15.690,
73332,P8_CREB2A   275.00,73973,P8_HEDO2_M1 275.00,0,,0.000564,0.007587,0.06312,1749,1749,1749,20.35,0.003586,0.02239,0.035647,756.25,0.427,5.738,,2.712,16.932,
73333,P8_CREB2B   275.00,73368,P8_SAEN2_MC 275.00,B3,,0.000564,0.007587,0.06312,1749,1749,1749,20.35,0.003586,0.02239,0.035647,756.25,0.427,5.738,,2.712,16.932,
73333,P8_CREB2B   275.00,73385,P8B_TERM    275.00,0,,0.0001,0.0001,0.04205,4763092,4763092,4763092,0.2,0.0001,0.0001,0.042052,756.25,0.076,0.076,,0.076,0.076,
73333,P8_CREB2B   275.00,78179,P8_TERM     275.00,0,,0.0001,0.0001,0.04205,4763092,4763092,4763092,0.2,0.0001,0.0001,0.042052,756.25,0.076,0.076,,0.076,0.076,
73334,P8_CREB4_MB 400.00,600076,P8_TERM471( 400.00,@0,,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73334,P8_CREB4_MB 400.00,600389,P8B_TERM471(400.00,@0,,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73335,P8_CSE_KK01 400.00,73357,P8_KK002    400.00,A3,,0.0001,0.0001,0.00148,3000,3000,3000,0.26,0.0001,0.000141,0.000869,1600,0.160,0.160,,0.160,0.226,
73335,P8_CSE_KK01 400.00,73856,P8_KEAD4_CS 400.00,A3,,0.0001,0.0001,0.06943,3000,3000,3000,0.42,0.0001,0.0001,0.069426,1600,0.160,0.160,,0.160,0.160,
73348,P8_KEAD4_M2 400.00,73858,P8_KK01B    400.00,A3,,0.0001,0.0001,0,3000,3000,3000,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73348,P8_KEAD4_M2 400.00,73921,P8_TERM190  400.00,*0,,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73348,P8_KEAD4_M2 400.00,73924,P8B_4KG001  400.00,A3,,0.0001,0.0001,0,3075,3075,3075,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73348,P8_KEAD4_M2 400.00,73928,P8_4ZQ018   400.00,A3,,0.0001,0.0001,0,3420,3420,3420,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73349,P8_KEAD4_M3 400.00,73925,P8B_4TM081  400.00,A3,,0.0001,0.0001,0,3326,3326,3326,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73349,P8_KEAD4_M3 400.00,73927,P8_4ZQ001   400.00,A3,,0.0001,0.0001,0,3060,3060,3060,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73349,P8_KEAD4_M3 400.00,73929,P8B_4ZQ018  400.00,A3,,0.0001,0.0001,0,3075,3075,3075,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73350,P8_KEAD4_R3 400.00,73809,P8_ZDA127A  400.00,A3,,0.0001,0.0001,0,3075,3075,3075,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73350,P8_KEAD4_R3 400.00,73852,P8_4TM081   400.00,A3,,0.0001,0.0001,0,3420,3420,3420,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73350,P8_KEAD4_R3 400.00,73856,P8_KEAD4_CS 400.00,A3,,0.0001,0.0001,0,3000,3000,3000,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73355,P8_KEAP4_TE 400.00,73859,P8_KK03A    400.00,A3,,0.0001,0.0001,0,3000,3000,3000,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73356,P8B_KEAP4_TE400.00,73860,P8_KK03B    400.00,A3,,0.0001,0.0001,0,3000,3000,3000,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73357,P8_KK002    400.00,73859,P8_KK03A    400.00,A3,,0.0001,0.0001,0.00094,3000,3000,3000,0.17,0.0001,0.0001,0.000551,1600,0.160,0.160,,0.160,0.160,
73368,P8_SAEN2_MC 275.00,78004,P8_SAES2_M  275.00,B3,,0.0001,0.00018,0.0015,1749,1749,1749,0.48,0.0001,0.000533,0.000848,756.25,0.076,0.136,,0.076,0.403,
73373,P8_SANT1A   132.00,73946,P8_BROU1E   132.00,C3,,0.00382,0.00849,0.00193,149,149,149,1,0.00768,0.0222,0,174.24,0.666,1.479,,1.338,3.868,
73373,P8_SANT1A   132.00,78005,P8_SANT1B   132.00,C3,,0.0008,0.00177,0.0004,149,149,149,1,0.0016,0.00462,0,174.24,0.139,0.308,,0.279,0.805,
73373,P8_SANT1A   132.00,78069,P8F_XZTERM21132.00,C3,,0.01251,0.02833,0.01101,149,149,149,1,0.02638,0.08097,0,174.24,2.180,4.936,,4.596,14.108,
73375,P8_SCUN1A   132.00,78006,P8_SANT1C   132.00,C3,,0.0034,0.00754,0.00172,149,149,149,1,0.00684,0.01973,0,174.24,0.592,1.314,,1.192,3.438,
73375,P8_SCUN1A   132.00,78012,P8_SCUN1B   132.00,C3,,0.00062,0.00169,0.00203,120,120,120,1,0.00178,0.00545,0,174.24,0.108,0.294,,0.310,0.950,
73375,P8_SCUN1A   132.00,78068,P8E_XZTERM21132.00,C3,,0.00714,0.01852,0.00426,149,149,149,1,0.01351,0.04681,0,174.24,1.244,3.227,,2.354,8.156,
73378,P8_SCUS1A   132.00,78013,P8_SCUS1C   132.00,C3,,0.0015,0.00334,0.0319,149,149,149,1,0.00296,0.00838,0.0799,174.24,0.261,0.582,,0.516,1.460,
73378,P8_SCUS1A   132.00,78066,P8C_XZTERM21132.00,C3,,0.0035,0.01455,0.00667,250,250,250,1,0.00853,0.03804,0,174.24,0.610,2.535,,1.486,6.628,
73378,P8_SCUS1A   132.00,601355,P8_HRSB1A   132.00,C3,,0.0001,0.0001,0,999,999,999,1,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73379,P8_SCUS1B   132.00,78014,P8_SCUS1D   132.00,C3,,0.00152,0.00337,0.03227,149,149,149,1,0.00299,0.00847,0.0807,174.24,0.265,0.587,,0.521,1.476,
73379,P8_SCUS1B   132.00,78067,P8D_XZTERM21132.00,C3,,0.003,0.01434,0.00593,250,250,250,1,0.00752,0.03744,0,174.24,0.523,2.499,,1.310,6.524,
73381,P8_TERM222  275.00,78004,P8_SAES2_M  275.00,*0,,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73382,P8_TERM232  275.00,78004,P8_SAES2_M  275.00,*0,,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73383,P8_TERM242  275.00,78004,P8_SAES2_M  275.00,*0,,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73384,P8_TERM     132.00,73855,P8_KEAD1_M1 132.00,0,,0.0001,0.0001,0.01317,2286284,2286284,2286284,0.4,0.0001,0.0001,0.01317,174.24,0.017,0.017,,0.017,0.017,
73386,P8C_TERM    132.00,73855,P8_KEAD1_M1 132.00,0,,0.0001,0.0001,0.01994,2286284,2286284,2286284,0.61,0.0001,0.0001,0.019936,174.24,0.017,0.017,,0.017,0.017,
73390,P8G_TERM    132.00,73853,P8_CREB1_M2 132.00,0,,0.0001,0.0001,0.0048,2286284,2286284,2286284,0.15,0.0001,0.0001,0.004803,174.24,0.017,0.017,,0.017,0.017,
73399,P8_YYW003   275.00,73973,P8_HEDO2_M1 275.00,0,,0.0001,0.0001,0.00037,1749,1749,1749,0.12,0.0001,0.000133,0.000185,756.25,0.076,0.076,,0.076,0.101,
73399,P8_YYW003   275.00,78004,P8_SAES2_M  275.00,0,,0.0001,0.00018,0.0015,1749,1749,1749,0.48,0.0001,0.000533,0.000848,756.25,0.076,0.136,,0.076,0.403,
73401,P8_ZDA130   400.00,600329,P8_KEAD4C   400.00,A4,,0.0001,0.0001,0,3100,3100,3100,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73402,P8B_ZDA130  400.00,600330,P8_KEAD4D   400.00,A4,,0.0001,0.0001,0,3100,3100,3100,0,0.0001,0.0001,0,1600,0.160,0.160,,0.160,0.160,
73403,P8_ZDA210C  400.00,73404,P8_ZDA210F  400.00,A3,,0.0001,0.0001,0.00024,3420,3420,3420,0.04,0.0001,0.0001,0.000132,1600,0.160,0.160,,0.160,0.160,
73421,P5_4YR020   400.00,73458,P5_FERR4A   400.00,A3,,0.0001,0.0001,0.00121,2779,2779,2779,0.18,0.0001,0.0001,0.000656,1600,0.160,0.160,,0.160,0.160,
73423,P5_4ZP215   400.00,73435,P5_4ZZ122   400.00,A3,,0.0001,0.0001,0.00164,2518,2518,2518,0.28,0.0001,0.000143,0.001013,1600,0.160,0.160,,0.160,0.229,
73424,P5_4ZS003   275.00,73425,P5_4ZS013   275.00,B3,,0.0001,0.001309,0.01107,865,865,865,3.56,0.000486,0.003727,0.006657,756.25,0.076,0.990,,0.368,2.819,
73424,P5_4ZS003   275.00,73441,P5B_CSE_4ZS0275.00,B3,,0.0001,0.0001,0.01154,1031,1031,1031,0.16,0.0001,0.0001,0.011536,756.25,0.076,0.076,,0.076,0.076,
73425,P5_4ZS013   275.00,73427,P5_4ZS14A_C 275.00,B3,,0.0001,0.000123,0.00103,865,865,865,0.33,0.0001,0.000349,0.000574,756.25,0.076,0.093,,0.076,0.264,
73426,P5B_4ZS013  275.00,73428,P5_4ZS14B_C 275.00,B3,,0.0001,0.0001,0.00083,865,865,865,0.27,0.0001,0.00028,0.00046,756.25,0.076,0.076,,0.076,0.212,
73426,P5B_4ZS013  275.00,601421,P5B_4ZS003  275.00,B3,,0.0001,0.001309,0.01107,865,865,865,3.56,0.000486,0.003727,0.006657,756.25,0.076,0.990,,0.368,2.819,
73427,P5_4ZS14A_C 275.00,73443,P5_CSE_XK04 275.00,B3,,0.0001,0.0001,0.01442,865,865,865,0.2,0.000104,0.0001,0.01442,756.25,0.076,0.076,,0.079,0.076,
73428,P5_4ZS14B_C 275.00,73444,P5B_CSE_XK04275.00,B3,,0.0001,0.0001,0.01442,865,865,865,0.2,0.000104,0.0001,0.01442,756.25,0.076,0.076,,0.079,0.076,
73429,P5_4ZT003   275.00,73431,P5B_4ZT013  275.00,B3,,0.0001,0.001329,0.01125,1372,1372,1372,3.61,0.000493,0.003786,0.006762,756.25,0.076,1.005,,0.373,2.863,
73429,P5_4ZT003   275.00,73967,P5_FERR2_R1 275.00,B3,,0.0001,0.000216,0.00183,1372,1372,1372,0.59,0.0001,0.000614,0.001097,756.25,0.076,0.163,,0.076,0.464,
73430,P5_4ZT013   275.00,78149,P5_MONF2_R1 275.00,B3,,0.0001,0.000114,0.00097,1204,1204,1204,0.31,0.0001,0.000326,0.000536,756.25,0.076,0.086,,0.076,0.247,
73430,P5_4ZT013   275.00,601422,P5_4ZT001   275.00,B3,,0.0001,0.001329,0.01125,1204,1204,1204,3.61,0.000493,0.003786,0.006762,756.25,0.076,1.005,,0.373,2.863,
73431,P5B_4ZT013  275.00,73469,P5_MONF2_M1 275.00,B3,,0.0001,0.000106,0.00089,1372,1372,1372,0.29,0.0001,0.000302,0.000496,756.25,0.076,0.080,,0.076,0.228,
73432,P5_4ZU003   275.00,73433,P5_4ZU046   275.00,B3,,0.000341,0.005458,0.04621,1324,1324,1324,14.83,0.002019,0.015461,0.027816,756.25,0.258,4.128,,1.527,11.692,
73432,P5_4ZU003   275.00,73453,P5_FERR2_M1 275.00,B3,,0.0001,0.000187,0.00158,1324,1324,1324,0.51,0.0001,0.000534,0.000877,756.25,0.076,0.141,,0.076,0.404,
73433,P5_4ZU046   275.00,73490,P5_ZP044    275.00,B3,,0.0001,0.000114,0.00076,1324,1324,1324,0.27,0.0001,0.000305,0.000475,756.25,0.076,0.086,,0.076,0.231,
73434,P5_4ZZ001   400.00,73435,P5_4ZZ122   400.00,A3,,0.000431,0.006913,0.26201,2518,2518,2518,39.75,0.002557,0.019584,0.157704,1600,0.690,11.061,,4.091,31.334,
73434,P5_4ZZ001   400.00,73471,P5_MONF4_MC 400.00,A3,,0.0001,0.0001,0.00112,2518,2518,2518,0.17,0.0001,0.0001,0.000625,1600,0.160,0.160,,0.160,0.160,
73436,P5_BRAM11   132.00,73437,P5_BRAM1A   132.00,C3,,0.00019,0.0009,0.00041,250,250,250,1,0.00039,0.00225,0,174.24,0.033,0.157,,0.068,0.392,
73436,P5_BRAM11   132.00,73438,P5_BRAM1B   132.00,C3,,0.00027,0.00089,0.00037,256,256,256,1,0.00055,0.00222,0,174.24,0.047,0.155,,0.096,0.387,
73437,P5_BRAM1A   132.00,78150,P5_TERM     132.00,C3,,0.008979,0.049624,0.01644,189,189,189,1,0.02414,0.11818,0.01582,174.24,1.565,8.646,,4.206,20.592,
73438,P5_BRAM1B   132.00,73488,P5_WHIN11   132.00,C3,,0.00611,0.02408,0.04377,143,143,143,1,0.01326,0.05602,0,174.24,1.065,4.196,,2.310,9.761,
73440,P5_CSE_4ZS0 275.00,73967,P5_FERR2_R1 275.00,B3,,0.0001,0.0001,0.01154,865,865,865,0.16,0.0001,0.0001,0.011536,756.25,0.076,0.076,,0.076,0.076,
73440,P5_CSE_4ZS0 275.00,601421,P5B_4ZS003  275.00,B3,,0.0001,0.000204,0.00173,865,865,865,0.55,0.0001,0.000581,0.001037,756.25,0.076,0.154,,0.076,0.439,
73441,P5B_CSE_4ZS0275.00,73453,P5_FERR2_M1 275.00,B3,,0.0001,0.000204,0.00173,1031,1031,1031,0.55,0.0001,0.000581,0.001037,756.25,0.076,0.154,,0.076,0.439,
73443,P5_CSE_XK04 275.00,73561,P1_XK002_CS 275.00,B3,,0.000861,0.008136,0.03506,865,865,865,15.66,0.003249,0.019466,0.02296,756.25,0.651,6.153,,2.457,14.721,
73444,P5B_CSE_XK04275.00,73562,P1B_XK002_CS275.00,B3,,0.000861,0.008136,0.03506,865,865,865,15.66,0.003249,0.019466,0.02296,756.25,0.651,6.153,,2.457,14.721,
73451,P5_FERR1_MB 132.00,78050,P5_TERM_FEA 132.00,C3,,0.0001,0.0001,0,22863.1,22863.1,22863.1,0,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73451,P5_FERR1_MB 132.00,78051,P5B_TERM_FEA132.00,C3,,0.0001,0.0001,0,22863.1,22863.1,22863.1,0,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73451,P5_FERR1_MB 132.00,78052,P5_TERM_KIR 132.00,C3,,0.0001,0.0001,0,22863.1,22863.1,22863.1,0,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73451,P5_FERR1_MB 132.00,78053,P5B_TERM_KIR132.00,C3,,0.0001,0.0001,0,22863.1,22863.1,22863.1,0,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73451,P5_FERR1_MB 132.00,78150,P5_TERM     132.00,C3,,0.0001,0.0001,0,22863.1,22863.1,22863.1,0,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73454,P5_FERR2_M2 275.00,73477,P5_TERM272  275.00,0,,0.0001,0.000182,0.05416,435,435,435,0.73,0.000319,0.000116,0.054162,756.25,0.076,0.138,,0.241,0.088,
73454,P5_FERR2_M2 275.00,73478,P5_TERM     275.00,0,,0.0001,0.0001,0.03489,4763092,4763092,4763092,0.21,0.0001,0.0001,0.03489,756.25,0.076,0.076,,0.076,0.076,
73454,P5_FERR2_M2 275.00,601422,P5_4ZT001   275.00,B3,,0.0001,0.000216,0.00183,1381,1381,1381,0.59,0.0001,0.000614,0.001097,756.25,0.076,0.163,,0.076,0.464,
73461,P5_FERR61   66.000,73462,P5_FERR6A   66.000,0,,0.062072,0.147486,0,62,62,62,1,0.12007,0.567431,0,43.56,2.704,6.424,,5.230,24.717,
73462,P5_FERR6A   66.000,73739,P4_CAML62   66.000,0,,0.01507,0.03377,0.0006,50,50,50,1,0.0258,0.12247,0.00152,43.56,0.656,1.471,,1.124,5.335,
73467,P5_HAGA11   132.00,73496,P5_WORG11   132.00,C3,,0.00968,0.012218,0,123,123,123,1,0.02916,0.08394,0,174.24,1.687,2.129,,5.081,14.626,
73467,P5_HAGA11   132.00,78120,P2_KNAR1_MC 132.00,C3,,0.00233,0.01404,0,123,123,123,1,0.00415,0.06147,0,174.24,0.406,2.446,,0.723,10.711,
73469,P5_MONF2_M1 275.00,78103,P5_CSE_MONF 275.00,B3,,0.0001,0.0001,0,551,551,551,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73469,P5_MONF2_M1 275.00,78104,P1_4ZZ122   275.00,B3,,0.000913,0.014626,0.12384,1204,1204,1204,39.75,0.005409,0.041433,0.07454,756.25,0.690,11.061,,4.091,31.334,
73475,P5_TERM262  275.00,73967,P5_FERR2_R1 275.00,0,,0.0001,0.000204,0.06088,435,435,435,0.82,0.000359,0.000131,0.060881,756.25,0.076,0.154,,0.271,0.099,
73490,P5_ZP044    275.00,73572,P1B_ZP127   275.00,B3,,0.001113,0.011482,0.07644,1324,1324,1324,27.57,0.005061,0.030678,0.047828,756.25,0.842,8.683,,3.827,23.200,
73496,P5_WORG11   132.00,78120,P2_KNAR1_MC 132.00,WO,,0.00588,0.02966,0,123,123,123,1,0.0016,0.05766,0,174.24,1.025,5.168,,0.279,10.047,
73500,P1_4ZP215   400.00,73501,P1_4ZZ122   400.00,A3,,0.0001,0.0001,0.00164,2470,2470,2470,0.28,0.0001,0.000143,0.001013,1600,0.160,0.160,,0.160,0.229,
73501,P1_4ZZ122   400.00,73503,P1_4ZZ157   400.00,A3,,0.000122,0.001961,0.07433,2470,2470,2470,11.27,0.000725,0.005555,0.044737,1600,0.195,3.138,,1.160,8.888,
73503,P1_4ZZ157   400.00,73508,P1_BRAW4A   400.00,A3,,0.0001,0.0001,0.00062,2470,2470,2470,0.09,0.0001,0.0001,0.000344,1600,0.160,0.160,,0.160,0.160,
73505,P1_BRAW1_M1 132.00,78063,P1_XZTERM21 132.00,C3,,0.0001,0.0001,0,22863.1,22863.1,22863.1,0,0.0001,0.0001,0,174.24,0.017,0.017,,0.017,0.017,
73505,P1_BRAW1_M1 132.00,78116,P1I_TERM    132.00,0,,0.0001,0.0001,0.00414,2286284,2286284,2286284,0.13,0.0001,0.0001,0.004138,174.24,0.017,0.017,,0.017,0.017,
73507,P1_BRAW2_MC 275.00,73512,P1_CSE_YW00 275.00,B3,,0.0001,0.0001,0.0088,762,762,762,0.08,0.0001,0.0001,0.008805,756.25,0.076,0.076,,0.076,0.076,
73507,P1_BRAW2_MC 275.00,73558,P1_VR001    275.00,B3,,0.0001,0.0001,0.00024,762,762,762,0.09,0.0001,0.0001,0.000132,756.25,0.076,0.076,,0.076,0.076,
73507,P1_BRAW2_MC 275.00,78105,P1_4ZZ157   275.00,B3,,0.0001,0.0001,0.00042,1204,1204,1204,0.13,0.0001,0.00014,0.000231,756.25,0.076,0.076,,0.076,0.106,
73509,P1_CSE_VR00 275.00,73559,P1_VR013_CS 275.00,B3,,0.000147,0.001532,0.01025,762,762,762,3.69,0.000699,0.004056,0.006345,756.25,0.111,1.159,,0.529,3.067,
73509,P1_CSE_VR00 275.00,73563,P1_YW001_CS 275.00,B3,,0.0001,0.0001,0.03272,762,762,762,0.3,0.0001,0.0001,0.032719,756.25,0.076,0.076,,0.076,0.076,
73510,P1_CSE_VR01 275.00,73519,P1_KIRK2_MC 275.00,B3,,0.000617,0.005715,0.03663,762,762,762,13.5,0.002556,0.014931,0.022979,756.25,0.467,4.322,,1.933,11.292,
73510,P1_CSE_VR01 275.00,73559,P1_VR013_CS 275.00,B3,,0.0001,0.001269,0.49426,762,762,762,4.55,0.0013,0.00045,0.494259,756.25,0.076,0.960,,0.983,0.340,
73511,P1B_CSE_VR01275.00,73519,P1_KIRK2_MC 275.00,B3,,0.000617,0.005715,0.03663,762,762,762,13.5,0.002556,0.014931,0.022979,756.25,0.467,4.322,,1.933,11.292,
73511,P1B_CSE_VR01275.00,73560,P1B_VR013_CS275.00,B3,,0.0001,0.001269,0.49426,762,762,762,4.55,0.0013,0.00045,0.494259,756.25,0.076,0.960,,0.983,0.340,
73512,P1_CSE_YW00 275.00,73565,P1B_YW039   275.00,B3,,0.00053,0.004906,0.03145,762,762,762,11.59,0.002194,0.012818,0.019727,756.25,0.401,3.710,,1.659,9.694,
73513,P1_CSE_YW05 275.00,73567,P1_YW040    275.00,B3,,0.000218,0.002018,0.01293,762,762,762,4.77,0.000902,0.005271,0.008112,756.25,0.165,1.526,,0.682,3.986,
73513,P1_CSE_YW05 275.00,73962,P1_ELLA2_CS 275.00,B3,,0.0001,0.0001,0.02131,762,762,762,0.2,0.0001,0.0001,0.021305,756.25,0.076,0.076,,0.076,0.076,
73515,P1_ELLA2_MC 275.00,73543,P1E_TERM    275.00,0,,0.0001,0.0001,0.00982,4763092,4763092,4763092,0.08,0.0001,0.0001,0.009823,756.25,0.076,0.076,,0.076,0.076,
73515,P1_ELLA2_MC 275.00,73962,P1_ELLA2_CS 275.00,B3,,0.0001,0.0001,0,762,762,762,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73515,P1_ELLA2_MC 275.00,78098,P1_YW057    275.00,B3,,0.0001,0.0001,0,762,762,762,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73515,P1_ELLA2_MC 275.00,78100,P1_ZPC010   275.00,B3,,0.0001,0.0001,0,955,955,955,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73515,P1_ELLA2_MC 275.00,78101,P1B_ZPC010  275.00,B3,,0.0001,0.0001,0,1324,1324,1324,0,0.0001,0.0001,0,756.25,0.076,0.076,,0.076,0.076,
73515,P1_ELLA2_MC 275.00,78115,P1F_TERM    275.00,0,,0.0001,0.0001,0.0106,4763092,4763092,4763092,0.08,0.0001,0.0001,0.010598,756.25,0.076,0.076,,0.076,0.076,
73517,P1_KEIG11   132.00,73528,P1_SILS11   132.00,C3,,0.009669,0.021445,0.00488,123,123,123,1,0.01943,0.0561,0.00287,174.24,1.685,3.737,,3.385,9.775,
73517,P1_KEIG11   132.00,78089,P1_XZTERM23 132.00,C3,,0.007432,0.016359,0.03612,999,999,999,1,0.01494,0.04275,0.08336,174.24,1.295,2.850,,2.603,7.449,
73520,P1_KIRK2A   275.00,73529,P1_SKLG2_MC 275.00,B3,,0.000146,0.002402,0.93569,762,762,762,8.61,0.002462,0.000852,0.935689,756.25,0.110,1.817,,1.862,0.644,
73521,P1_MENS11   132.00,73528,P1_SILS11   132.00,C3,,0.015579,0.034832,0.02499,123,123,123,1,0.03162,0.0911,0.04857,174.24,2.714,6.069,,5.509,15.873,
73521,P1_MENS11   132.00,78063,P1_XZTERM21 132.00,C3,,0.017826,0.036416,0.48116,123,123,123,1,0.03606,0.09454,1.19053,174.24,3.106,6.345,,6.283,16.473,
73528,P1_SILS11   132.00,78090,P1B_XZTERM23132.00,C3,,0.013032,0.029072,0.03813,123,123,123,1,0.02645,0.07601,0.08381,174.24,2.271,5.066,,4.609,13.244,
73529,P1_SKLG2_MC 275.00,73541,P1C_TERM    275.00,0,,0.0001,0.0001,0.02216,4763092,4763092,4763092,0.2,0.0001,0.0001,0.022161,756.25,0.076,0.076,,0.076,0.076,
73529,P1_SKLG2_MC 275.00,73561,P1_XK002_CS 275.00,B3,,0.0001,0.0001,0.02596,865,865,865,0.36,0.000187,0.0001,0.025956,756.25,0.076,0.076,,0.141,0.076,
73529,P1_SKLG2_MC 275.00,73562,P1B_XK002_CS275.00,B3,,0.0001,0.0001,0.02343,865,865,865,0.32,0.000169,0.0001,0.023432,756.25,0.076,0.076,,0.128,0.076,
73529,P1_SKLG2_MC 275.00,78109,P1_TERM     275.00,0,,0.0001,0.0001,0.02783,4763092,4763092,4763092,0.28,0.0001,0.0001,0.027829,756.25,0.076,0.076,,0.076,0.076,
73529,P1_SKLG2_MC 275.00,78111,P1B_TERM    275.00,0,,0.0001,0.0001,0.01377,4763092,4763092,4763092,0.14,0.0001,0.0001,0.013768,756.25,0.076,0.076,,0.076,0.076,
73529,P1_SKLG2_MC 275.00,78113,P1D_TERM    275.00,0,,0.0001,0.0001,0.04043,4763092,4763092,4763092,0.37,0.0001,0.0001,0.04043,756.25,0.076,0.076,,0.076,0.076,
73539,P1_TERM     132.00,73871,P1_SKLG1_M1 132.00,0,,0.0001,0.0001,0.00602,2286284,2286284,2286284,0.21,0.0001,0.0001,0.006023,174.24,0.017,0.017,,0.017,0.017,
73540,P1B_TERM    132.00,73871,P1_SKLG1_M1 132.00,0,,0.0001,0.0001,0.00591,2286284,2286284,2286284,0.21,0.0001,0.0001,0.005909,174.24,0.017,0.017,,0.017,0.017,
73542,P1D_TERM    132.00,73981,P1_KIRK1_M1 132.00,0,,0.0001,0.0001,0.00995,2286284,2286284,2286284,0.3,0.0001,0.0001,0.009952,174.24,0.017,0.017,,0.017,0.017,
73544,P1F_TERM    132.00,73814,P1_ELLA1_M2 132.00,0,,0.0001,0.0001,0.00726,2286284,2286284,2286284,0.25,0.0001,0.0001,0.007257,174.24,0.017,0.017,,0.017,0.017,
73545,P1G_TERM    132.00,73814,P1_ELLA1_M2 132.00,0,,0.0001,0.0001,0.00433,2286284,2286284,2286284,0.15,0.0001,0.0001,0.004331,174.24,0.017,0.017,,0.017,0.017,
73546,P1H_TERM    132.00,73943,P1_BRAW1_M2 132.00,0,,0.0001,0.0001,0.0023,2286284,2286284,2286284,0.07,0.0001,0.0001,0.002299,174.24,0.017,0.017,,0.017,0.017,
73558,P1_VR001    275.00,73560,P1B_VR013_CS275.00,B3,,0.000147,0.001532,0.01025,762,762,762,3.69,0.000699,0.004056,0.006345,756.25,0.111,1.159,,0.529,3.067,
73563,P1_YW001_CS 275.00,73564,P1_YW039    275.00,B3,,0.00053,0.004906,0.03145,762,762,762,11.59,0.002194,0.012818,0.019727,756.25,0.401,3.710,,1.659,9.694,
73564,P1_YW039    275.00,73566,P1_YW040C   275.00,B3,,0.0001,0.0001,0.00051,762,762,762,0.19,0.0001,0.000207,0.000288,756.25,0.076,0.076,,0.076,0.157,
73565,P1B_YW039   275.00,73569,P1_YW40A    275.00,B3,,0.0001,0.0001,0.00049,762,762,762,0.18,0.0001,0.000199,0.000277,756.25,0.076,0.076,,0.076,0.150,
73566,P1_YW040C   275.00,73567,P1_YW040    275.00,B3,,0.0001,0.000108,0.00069,762,762,762,0.25,0.0001,0.000282,0.000392,756.25,0.076,0.082,,0.076,0.213,
73568,P1B_YW040   275.00,73570,P1_YW40B    275.00,B3,,0.0001,0.0001,0.00041,762,762,762,0.15,0.0001,0.000167,0.000232,756.25,0.076,0.076,,0.076,0.126,
